"","vouch0","sex_name","match_i","match_ic","match_i7","age","phone","checkid","math","read","match_ic7","readcens1","readcens10","mathcens1","mathcens10"
"380",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"381",0,0,1,1,1,12,1,1,45,59,1,59,59,45,45
"382",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"383",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"384",0,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
"385",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"386",0,0,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
"387",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"388",0,0,1,1,1,12,0,1,47,50,1,50,50,47,47
"389",0,0,1,0,1,12,1,1,40,52,0,52,52,40,40
"390",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"391",0,0,1,1,1,12,1,1,42,43,1,43,43,42,42
"392",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"393",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"394",0,0,1,1,1,12,1,1,47,56,1,56,56,47,47
"395",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"396",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"397",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"398",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"399",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"400",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"401",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"402",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"403",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"404",0,0,1,1,1,12,1,1,40,50,1,50,50,40,40
"405",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"406",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"407",0,0,1,1,1,12,1,1,39,44,1,44,44,39,39
"408",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"409",0,0,1,1,1,12,1,1,43,47,1,47,47,43,43
"410",0,0,1,1,1,12,1,1,47,46,1,46,46,47,47
"411",0,0,1,1,0,12,1,1,40,46,0,46,46,40,40
"412",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"413",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"414",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"415",0,0,1,1,1,12,1,1,43,48,1,48,48,43,43
"416",0,0,1,1,1,12,1,1,35,43,1,43,43,35,35.0000038146973
"417",0,0,1,1,1,12,1,1,39,54,1,54,54,39,39
"418",0,0,1,1,1,12,1,1,43,48,1,48,48,43,43
"419",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"420",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"421",0,0,1,1,1,12,1,1,42,41,1,41,41,42,42
"422",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"423",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"424",0,0,1,1,1,12,1,1,42,40,1,40,40,42,42
"425",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"426",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"427",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"428",0,0,1,1,1,12,1,1,43,48,1,48,48,43,43
"429",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"430",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"431",0,0,1,1,1,12,1,1,40,47,1,47,47,40,40
"432",0,0,1,1,1,12,1,1,45,46,1,46,46,45,45
"433",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"434",0,0,1,1,0,12,1,1,48,55,0,55,55,48,48
"435",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"436",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"437",0,0,1,1,1,12,1,1,37,43,1,43,43,37,37
"438",0,0,1,1,1,12,1,1,39,34,1,34,40,39,39
"439",0,0,1,1,1,12,0,1,42,55,1,55,55,42,42
"440",0,0,1,1,1,12,1,1,45,54,1,54,54,45,45
"441",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"442",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"443",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"444",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"445",0,0,1,1,1,12,1,1,37,41,1,41,41,37,37
"446",0,0,1,1,1,12,1,1,43,43,1,43,43,43,43
"447",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"448",0,0,1,1,1,12,1,1,45,52,1,52,52,45,45
"449",0,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"450",0,0,1,1,1,12,1,1,50,52,1,52,52,50,50
"451",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"452",0,0,1,1,1,12,1,1,47,44,1,44,44,47,47
"453",0,0,1,1,1,12,1,1,47,46,1,46,46,47,47
"454",0,0,1,1,1,12,1,1,35,51,1,51,51,35,35.0000038146973
"455",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"456",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"457",0,0,1,1,1,12,1,1,40,48,1,48,48,40,40
"458",0,0,1,0,1,12,1,1,43,46,0,46,46,43,43
"459",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"460",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"461",0,0,1,1,1,12,1,1,45,44,1,44,44,45,45
"462",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"463",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"464",0,0,1,1,0,12,1,1,47,43,0,43,43,47,47
"465",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"466",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"467",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"468",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"469",0,0,1,1,1,12,1,1,43,46,1,46,46,43,43
"470",0,0,1,1,1,12,1,1,47,44,1,44,44,47,47
"471",0,0,1,1,1,12,1,1,45,56,1,56,56,45,45
"472",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"473",0,0,1,1,1,12,1,1,45,46,1,46,46,45,45
"474",0,0,1,1,1,12,0,1,42,47,1,47,47,42,42
"475",0,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"476",0,0,1,1,1,12,1,1,45,51,1,51,51,45,45
"477",0,0,1,1,1,12,1,1,42,47,1,47,47,42,42
"478",0,0,1,1,1,12,0,1,34,55,1,55,55,34,35.0000038146973
"479",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"480",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"481",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"482",0,0,1,1,1,12,0,1,40,43,1,43,43,40,40
"483",0,0,1,1,0,12,1,1,50,47,0,47,47,50,50
"484",0,0,1,1,1,12,0,1,43,48,1,48,48,43,43
"485",0,0,1,1,1,12,1,1,45,43,1,43,43,45,45
"486",0,0,1,1,1,12,0,1,35,51,1,51,51,35,35.0000038146973
"487",0,0,1,1,1,12,1,1,35,43,1,43,43,35,35.0000038146973
"488",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"489",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"490",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"491",0,0,1,1,1,12,1,1,47,51,1,51,51,47,47
"492",0,0,1,1,1,12,1,1,40,55,1,55,55,40,40
"493",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"494",0,0,1,1,1,12,1,1,42,50,1,50,50,42,42
"495",0,0,1,1,1,12,1,1,50,51,1,51,51,50,50
"496",0,0,1,1,1,12,1,1,43,38,1,38,40,43,43
"497",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"498",0,0,1,1,1,12,1,1,48,32,1,32,40,48,48
"499",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"500",0,0,1,1,1,12,0,1,40,47,1,47,47,40,40
"501",0,0,1,1,1,12,1,1,42,36,1,36,40,42,42
"502",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"503",0,0,1,1,1,12,1,1,43,47,1,47,47,43,43
"504",0,0,1,1,1,12,1,1,45,51,1,51,51,45,45
"505",0,0,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"506",0,0,1,1,1,12,1,1,37,58,1,58,58,37,37
"507",0,0,1,1,1,12,1,1,43,46,1,46,46,43,43
"508",0,0,1,1,1,12,1,1,34,46,1,46,46,34,35.0000038146973
"509",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"510",0,0,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"511",0,0,1,1,1,12,1,1,35,46,1,46,46,35,35.0000038146973
"512",0,0,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"513",0,0,1,1,1,12,1,1,42,51,1,51,51,42,42
"514",0,0,1,1,1,12,1,1,34,52,1,52,52,34,35.0000038146973
"515",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"516",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"517",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"518",0,1,1,1,1,12,1,1,37,36,1,36,40,37,37
"519",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"520",0,1,1,1,1,12,1,1,47,41,1,41,41,47,47
"521",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"522",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"523",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"524",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"525",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"526",0,1,1,1,1,12,1,1,43,48,1,48,48,43,43
"527",0,1,1,0,1,12,1,1,43,51,0,51,51,43,43
"528",0,1,1,1,1,12,0,1,39,52,1,52,52,39,39
"529",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"530",0,1,1,1,1,12,1,1,43,48,1,48,48,43,43
"531",0,1,1,1,1,12,1,1,42,51,1,51,51,42,42
"532",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"533",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"534",0,1,1,1,1,12,1,1,47,48,1,48,48,47,47
"535",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"536",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"537",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"538",0,1,1,1,1,12,1,1,43,50,1,50,50,43,43
"539",0,1,1,1,1,12,1,1,39,50,1,50,50,39,39
"540",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"541",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"542",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"543",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"544",0,1,1,1,1,12,1,1,35,48,1,48,48,35,35.0000038146973
"545",0,1,1,1,1,12,0,1,47,51,1,51,51,47,47
"546",0,1,1,1,1,12,1,1,37,50,1,50,50,37,37
"547",0,1,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"548",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"549",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"550",0,1,1,1,1,12,1,1,43,34,1,34,40,43,43
"551",0,1,1,0,1,12,1,1,45,48,0,48,48,45,45
"552",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"553",0,1,1,1,0,12,1,1,42,51,0,51,51,42,42
"554",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"555",0,1,1,1,1,12,1,1,40,54,1,54,54,40,40
"556",0,1,1,1,1,12,1,1,37,51,1,51,51,37,37
"557",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"558",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"559",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"560",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"561",0,1,1,1,1,12,1,1,42,55,1,55,55,42,42
"562",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"563",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"564",0,1,1,1,1,12,1,1,41,51,1,51,51,41,41
"565",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"566",0,1,1,1,1,12,0,1,39,50,1,50,50,39,39
"567",0,1,1,1,1,12,1,1,40,46,1,46,46,40,40
"568",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"569",0,1,1,1,1,12,1,1,40,50,1,50,50,40,40
"570",0,1,1,1,0,12,1,1,40,52,0,52,52,40,40
"571",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"572",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"573",0,1,1,1,1,12,1,1,47,47,1,47,47,47,47
"574",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"575",0,1,1,1,1,12,1,1,35,50,1,50,50,35,35.0000038146973
"576",0,1,1,1,1,12,1,1,48,50,1,50,50,48,48
"577",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"578",0,1,1,1,1,12,1,1,30,41,1,41,41,32,35.0000038146973
"579",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"580",0,1,1,1,1,12,1,1,43,51,1,51,51,43,43
"581",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"582",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"583",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"584",0,1,1,1,1,12,1,1,0,0,1,32,40,32,35.0000038146973
"585",0,1,1,1,1,12,1,1,40,56,1,56,56,40,40
"586",0,1,1,1,1,12,1,1,40,58,1,58,58,40,40
"587",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"588",0,1,1,1,1,12,1,1,35,47,1,47,47,35,35.0000038146973
"589",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"590",0,1,1,1,1,12,1,1,37,46,1,46,46,37,37
"591",0,1,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"592",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"593",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"594",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"595",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"596",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"597",0,1,1,1,1,12,1,1,42.5578956604004,48.2526321411133,1,48.2526321411133,48.2526321411133,42.5578956604004,42.5578956604004
"598",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"599",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"600",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"601",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"602",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"603",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"604",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"605",0,1,1,1,1,12,1,1,52,51,1,51,51,52,52
"606",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"607",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"608",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"609",0,1,1,1,1,12,1,1,40,46,1,46,46,40,40
"610",0,1,1,1,1,12,1,1,39,46,1,46,46,39,39
"611",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"612",0,1,1,1,0,12,0,1,37,44,0,44,44,37,37
"613",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"614",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"615",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"616",0,1,1,1,1,12,1,1,50,34,1,34,40,50,50
"617",0,1,1,1,1,12,1,1,43,40,1,40,40,43,43
"618",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"619",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"620",0,1,1,1,1,12,1,1,39,44,1,44,44,39,39
"621",0,1,1,1,1,12,1,1,53,46,1,46,46,53,53
"622",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"623",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"624",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"625",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"626",0,1,1,1,1,12,1,1,42,44,1,44,44,42,42
"627",0,1,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"628",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"629",0,1,1,1,1,12,1,1,48,36,1,36,40,48,48
"630",0,1,1,1,1,12,1,1,42,47,1,47,47,42,42
"631",0,1,1,1,1,12,1,1,43,47,1,47,47,43,43
"632",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"633",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"634",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"635",0,1,1,1,1,12,1,1,45,55,1,55,55,45,45
"636",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"637",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"638",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"639",0,1,1,1,1,12,1,1,35,48,1,48,48,35,35.0000038146973
"640",0,1,1,1,1,12,1,1,40,50,1,50,50,40,40
"641",0,1,1,1,1,12,1,1,53,46,1,46,46,53,53
"642",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"643",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"644",0,1,1,1,1,12,1,1,52,56,1,56,56,52,52
"645",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"646",0,1,1,1,1,12,1,1,40,43,1,43,43,40,40
"647",0,1,1,1,0,12,1,1,43,48,0,48,48,43,43
"648",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"649",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"650",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"651",0,1,1,1,1,12,0,1,53,38,1,38,40,53,53
"652",0,1,1,1,1,12,1,1,42,54,1,54,54,42,42
"653",0,1,1,1,1,12,1,1,42,51,1,51,51,42,42
"654",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"655",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"656",0,1,1,1,1,12,1,1,45,55,1,55,55,45,45
"657",0,1,1,1,1,12,1,1,45,48,1,48,48,45,45
"658",0,1,1,1,1,12,1,1,62,59,1,59,59,62,62
"659",0,1,1,1,1,12,1,1,37,47,1,47,47,37,37
"660",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"661",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"662",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"663",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"664",0,1,1,1,1,12,1,1,43,50,1,50,50,43,43
"665",0,1,1,1,1,12,1,1,50,51,1,51,51,50,50
"666",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"667",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"668",0,1,1,1,1,12,1,1,45,51,1,51,51,45,45
"669",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"670",0,1,1,1,1,12,1,1,42,52,1,52,52,42,42
"671",0,1,1,1,1,12,1,1,48,47,1,47,47,48,48
"672",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"673",0,1,1,1,1,12,1,1,40,51,1,51,51,40,40
"674",0,1,1,1,1,12,1,1,42,59,1,59,59,42,42
"675",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"676",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"677",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"678",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"679",0,1,1,1,1,12,0,1,43,48,1,48,48,43,43
"680",0,1,1,1,1,12,1,1,50,48,1,48,48,50,50
"681",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"682",0,1,1,1,1,12,1,1,40,43,1,43,43,40,40
"683",0,1,1,1,1,12,1,1,42.5578956604004,48.2526321411133,1,48.2526321411133,48.2526321411133,42.5578956604004,42.5578956604004
"684",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"685",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"686",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"687",0,1,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"688",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"689",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"690",0,1,1,1,1,12,1,1,35,54,1,54,54,35,35.0000038146973
"691",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"692",0,1,1,1,1,12,1,1,40,43,1,43,43,40,40
"693",0,1,1,1,1,12,0,1,39,32,1,32,40,39,39
"694",0,1,1,1,1,12,1,1,40,41,1,41,41,40,40
"695",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"696",0,1,1,1,1,12,0,1,40,41,1,41,41,40,40
"697",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"698",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"699",0,1,1,1,1,12,1,1,43,46,1,46,46,43,43
"700",0,1,1,1,1,12,1,1,48,48,1,48,48,48,48
"701",0,1,1,1,1,12,1,1,45,50,1,50,50,45,45
"702",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"703",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"704",0,1,1,1,1,12,1,1,37,46,1,46,46,37,37
"705",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"706",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"707",0,1,1,1,1,12,1,1,45,54,1,54,54,45,45
"708",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"709",0,1,1,1,1,12,1,1,37,55,1,55,55,37,37
"710",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"711",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"712",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"713",0,1,1,1,0,12,1,1,40,58,0,58,58,40,40
"714",0,1,1,1,1,12,1,1,39,51,1,51,51,39,39
"715",0,1,1,1,1,12,0,1,42,56,1,56,56,42,42
"716",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"717",0,1,1,1,1,12,1,1,42,41,1,41,41,42,42
"718",0,1,1,1,1,12,1,1,42,44,1,44,44,42,42
"719",0,1,1,1,1,12,0,1,35,48,1,48,48,35,35.0000038146973
"720",0,1,1,1,1,12,0,1,52,44,1,44,44,52,52
"721",0,1,1,1,1,12,1,1,40,51,1,51,51,40,40
"722",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"723",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"724",0,1,1,1,1,12,1,1,48,51,1,51,51,48,48
"725",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"726",0,1,1,1,1,12,1,1,45,46,1,46,46,45,45
"727",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"728",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"729",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"730",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"731",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"732",0,1,1,1,1,12,1,1,45,51,1,51,51,45,45
"733",0,1,1,1,1,12,1,1,42,47,1,47,47,42,42
"734",0,1,0,0,0,12,1,0,0,0,0,32,40,32,35.0000038146973
"735",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"736",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"737",0,1,0,0,0,12,0,1,0,0,0,32,40,32,35.0000038146973
"738",0,1,1,1,1,12,1,1,48,47,1,47,47,48,48
"739",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"740",0,1,1,1,1,12,1,1,43,56,1,56,56,43,43
"741",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"742",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"743",0,1,1,1,1,12,1,1,40,48,1,48,48,40,40
"744",0,1,0,0,0,12,1,1,0,0,0,32,40,32,35.0000038146973
"745",0,0,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"746",0,0,1,1,0,13,1,1,41.0731697082520,46.4390258789062,0,46.4390258789062,46.4390258789062,41.0731697082520,41.0731697082520
"747",0,0,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"748",0,0,1,1,1,13,0,1,42,48,1,48,48,42,42
"749",0,0,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"750",0,0,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"751",0,0,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"752",0,0,1,1,0,13,1,1,41.0731697082520,46.4390258789062,0,46.4390258789062,46.4390258789062,41.0731697082520,41.0731697082520
"753",0,0,1,1,1,13,1,1,0,0,1,32,40,32,35.0000038146973
"754",0,0,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"755",0,0,1,1,1,13,0,1,39,41,1,41,41,39,39
